#FMR data, this file includes calibration measurements, correction factor and corrected S11
freq, S11a, S11m, S11o, S11l, S11s
(8024000000+0j)		(28.97507459463636-11.448360529781818j)		(28.97507459463636-11.448360529781818j)		(28.97507459463636-11.448360529781818j)		(28.97507459463636-11.448360529781818j)		
(8073900000+0j)		(24.759650837318187+9.401561476966362j)		(24.759650837318187+9.401561476966362j)		(24.759650837318187+9.401561476966362j)		(24.759650837318187+9.401561476966362j)		
(8123800000+0j)		(72.05217604207274+27.07365001335454j)		(72.05217604207274+27.07365001335454j)		(72.05217604207274+27.07365001335454j)		(72.05217604207274+27.07365001335454j)		
(8173700000+0j)		(94.96607416327272-30.44937237823636j)		(94.96607416327272-30.44937237823636j)		(94.96607416327272-30.44937237823636j)		(94.96607416327272-30.44937237823636j)		
(8223600000+0j)		(33.47498737679999-15.977241082636361j)		(33.47498737679999-15.977241082636361j)		(33.47498737679999-15.977241082636361j)		(33.47498737679999-15.977241082636361j)		
(8273500000+0j)		(25.13159630518182+8.16174914620091j)		(25.13159630518182+8.16174914620091j)		(25.13159630518182+8.16174914620091j)		(25.13159630518182+8.16174914620091j)		
(8323400000+0j)		(57.96147814663638+27.60409389845454j)		(57.96147814663638+27.60409389845454j)		(57.96147814663638+27.60409389845454j)		(57.96147814663638+27.60409389845454j)		
(8373300000+0j)		(93.04645122183634-16.228138143345454j)		(93.04645122183634-16.228138143345454j)		(93.04645122183634-16.228138143345454j)		(93.04645122183634-16.228138143345454j)		
(8423200000+0j)		(37.432727120145465-13.966571027554544j)		(37.432727120145465-13.966571027554544j)		(37.432727120145465-13.966571027554544j)		(37.432727120145465-13.966571027554544j)		
(8473100000+0j)		(26.97244002603636+3.4991036761918175j)		(26.97244002603636+3.4991036761918175j)		(26.97244002603636+3.4991036761918175j)		(26.97244002603636+3.4991036761918175j)		
(8523000000+0j)		(55.63665702129999+14.457676887545453j)		(55.63665702129999+14.457676887545453j)		(55.63665702129999+14.457676887545453j)		(55.63665702129999+14.457676887545453j)		
(8572900000+0j)		(76.32881650054543-6.306846748700001j)		(76.32881650054543-6.306846748700001j)		(76.32881650054543-6.306846748700001j)		(76.32881650054543-6.306846748700001j)		
(8622800000+0j)		(44.67057730936363-11.625919428772727j)		(44.67057730936363-11.625919428772727j)		(44.67057730936363-11.625919428772727j)		(44.67057730936363-11.625919428772727j)		
(8672700000+0j)		(34.35868766088181+1.5017103715390907j)		(34.35868766088181+1.5017103715390907j)		(34.35868766088181+1.5017103715390907j)		(34.35868766088181+1.5017103715390907j)		
(8722600000+0j)		(57.0290777033+7.821530255406363j)		(57.0290777033+7.821530255406363j)		(57.0290777033+7.821530255406363j)		(57.0290777033+7.821530255406363j)		
(8772500000+0j)		(70.7999676791-3.9642143682954547j)		(70.7999676791-3.9642143682954547j)		(70.7999676791-3.9642143682954547j)		(70.7999676791-3.9642143682954547j)		
(8822400000+0j)		(42.682323455836354-1.2015418681199996j)		(42.682323455836354-1.2015418681199996j)		(42.682323455836354-1.2015418681199996j)		(42.682323455836354-1.2015418681199996j)		
(8872300000+0j)		(39.16555751451818+6.144563111390001j)		(39.16555751451818+6.144563111390001j)		(39.16555751451818+6.144563111390001j)		(39.16555751451818+6.144563111390001j)		
(8922200000+0j)		(60.39819682725454+1.399950742720909j)		(60.39819682725454+1.399950742720909j)		(60.39819682725454+1.399950742720909j)		(60.39819682725454+1.399950742720909j)		
(8972100000+0j)		(57.45806919441818-11.30105166006364j)		(57.45806919441818-11.30105166006364j)		(57.45806919441818-11.30105166006364j)		(57.45806919441818-11.30105166006364j)		
(9022000000+0j)		(36.91264655370909+1.8491482192845452j)		(36.91264655370909+1.8491482192845452j)		(36.91264655370909+1.8491482192845452j)		(36.91264655370909+1.8491482192845452j)		
(9071900000+0j)		(40.635311820327274+8.922011722217272j)		(40.635311820327274+8.922011722217272j)		(40.635311820327274+8.922011722217272j)		(40.635311820327274+8.922011722217272j)		
(9121800000+0j)		(68.08622811060908-5.835033980285454j)		(68.08622811060908-5.835033980285454j)		(68.08622811060908-5.835033980285454j)		(68.08622811060908-5.835033980285454j)		
(9171700000+0j)		(57.94877624514545-20.699467052136363j)		(57.94877624514545-20.699467052136363j)		(57.94877624514545-20.699467052136363j)		(57.94877624514545-20.699467052136363j)		
(9221600000+0j)		(35.55687366833637+2.224480022083637j)		(35.55687366833637+2.224480022083637j)		(35.55687366833637+2.224480022083637j)		(35.55687366833637+2.224480022083637j)		
(9271500000+0j)		(40.414878151627285+13.57040101833636j)		(40.414878151627285+13.57040101833636j)		(40.414878151627285+13.57040101833636j)		(40.414878151627285+13.57040101833636j)		
(9321400000+0j)		(75.15014093570002-0.8472033088853634j)		(75.15014093570002-0.8472033088853634j)		(75.15014093570002-0.8472033088853634j)		(75.15014093570002-0.8472033088853634j)		
(9371300000+0j)		(59.71659053456364-18.6288828416j)		(59.71659053456364-18.6288828416j)		(59.71659053456364-18.6288828416j)		(59.71659053456364-18.6288828416j)		
(9421200000+0j)		(33.07590970123635+1.5735217332827274j)		(33.07590970123635+1.5735217332827274j)		(33.07590970123635+1.5735217332827274j)		(33.07590970123635+1.5735217332827274j)		
(9471100000+0j)		(37.05161909624547+13.752576827972723j)		(37.05161909624547+13.752576827972723j)		(37.05161909624547+13.752576827972723j)		(37.05161909624547+13.752576827972723j)		
(9521000000+0j)		(67.5831291892182-0.8936287110503635j)		(67.5831291892182-0.8936287110503635j)		(67.5831291892182-0.8936287110503635j)		(67.5831291892182-0.8936287110503635j)		
(9570900000+0j)		(59.48093795776362-19.228289344072728j)		(59.48093795776362-19.228289344072728j)		(59.48093795776362-19.228289344072728j)		(59.48093795776362-19.228289344072728j)		
(9620800000+0j)		(35.890754352909084-0.008413931185543639j)		(35.890754352909084-0.008413931185543639j)		(35.890754352909084-0.008413931185543639j)		(35.890754352909084-0.008413931185543639j)		
(9670700000+0j)		(40.16192176124545+10.206360730236362j)		(40.16192176124545+10.206360730236362j)		(40.16192176124545+10.206360730236362j)		(40.16192176124545+10.206360730236362j)		
(9720600000+0j)		(66.23247042566364-5.48550081253091j)		(66.23247042566364-5.48550081253091j)		(66.23247042566364-5.48550081253091j)		(66.23247042566364-5.48550081253091j)		
(9770500000+0j)		(59.30415205521819-15.45727851172727j)		(59.30415205521819-15.45727851172727j)		(59.30415205521819-15.45727851172727j)		(59.30415205521819-15.45727851172727j)		
(9820400000+0j)		(40.25382197984545+4.961704427545455j)		(40.25382197984545+4.961704427545455j)		(40.25382197984545+4.961704427545455j)		(40.25382197984545+4.961704427545455j)		
(9870300000+0j)		(43.35775860872727+11.945843696590911j)		(43.35775860872727+11.945843696590911j)		(43.35775860872727+11.945843696590911j)		(43.35775860872727+11.945843696590911j)		
(9920200000+0j)		(59.62945313884545-7.864078435030907j)		(59.62945313884545-7.864078435030907j)		(59.62945313884545-7.864078435030907j)		(59.62945313884545-7.864078435030907j)		
(9970100000+0j)		(51.90851003474545-12.2718182477j)		(51.90851003474545-12.2718182477j)		(51.90851003474545-12.2718182477j)		(51.90851003474545-12.2718182477j)		
(10020000000+0j)		(37.56694550944546+8.098311250856362j)		(37.56694550944546+8.098311250856362j)		(37.56694550944546+8.098311250856362j)		(37.56694550944546+8.098311250856362j)		
(10069900000+0j)		(46.183594443590906+14.345250563181821j)		(46.183594443590906+14.345250563181821j)		(46.183594443590906+14.345250563181821j)		(46.183594443590906+14.345250563181821j)		
(10119800000+0j)		(59.54265767876363-17.446295478100005j)		(59.54265767876363-17.446295478100005j)		(59.54265767876363-17.446295478100005j)		(59.54265767876363-17.446295478100005j)		
(10169700000+0j)		(46.0538773970091-18.363260615972724j)		(46.0538773970091-18.363260615972724j)		(46.0538773970091-18.363260615972724j)		(46.0538773970091-18.363260615972724j)		
(10219600000+0j)		(37.81374948672727+10.045632969218184j)		(37.81374948672727+10.045632969218184j)		(37.81374948672727+10.045632969218184j)		(37.81374948672727+10.045632969218184j)		
(10269500000+0j)		(48.12218232586364+20.52022795242728j)		(48.12218232586364+20.52022795242728j)		(48.12218232586364+20.52022795242728j)		(48.12218232586364+20.52022795242728j)		
(10319400000+0j)		(66.27413038771816-17.01220338990909j)		(66.27413038771816-17.01220338990909j)		(66.27413038771816-17.01220338990909j)		(66.27413038771816-17.01220338990909j)		
(10369300000+0j)		(45.154142206372704-22.417614329936367j)		(45.154142206372704-22.417614329936367j)		(45.154142206372704-22.417614329936367j)		(45.154142206372704-22.417614329936367j)		
(10419200000+0j)		(34.75792486016364+10.084232937227274j)		(34.75792486016364+10.084232937227274j)		(34.75792486016364+10.084232937227274j)		(34.75792486016364+10.084232937227274j)		
(10469100000+0j)		(42.34396119552726+24.447863145281822j)		(42.34396119552726+24.447863145281822j)		(42.34396119552726+24.447863145281822j)		(42.34396119552726+24.447863145281822j)		
(10519000000+0j)		(67.4612731933818-10.214244409063637j)		(67.4612731933818-10.214244409063637j)		(67.4612731933818-10.214244409063637j)		(67.4612731933818-10.214244409063637j)		
(10568900000+0j)		(45.877536773690906-26.659040104227266j)		(45.877536773690906-26.659040104227266j)		(45.877536773690906-26.659040104227266j)		(45.877536773690906-26.659040104227266j)		
(10618800000+0j)		(36.16341642898182+3.2655214179609087j)		(36.16341642898182+3.2655214179609087j)		(36.16341642898182+3.2655214179609087j)		(36.16341642898182+3.2655214179609087j)		
(10668700000+0j)		(39.337770982254554+19.83773283525454j)		(39.337770982254554+19.83773283525454j)		(39.337770982254554+19.83773283525454j)		(39.337770982254554+19.83773283525454j)		
(10718600000+0j)		(64.95556293838182-3.2952854416572737j)		(64.95556293838182-3.2952854416572737j)		(64.95556293838182-3.2952854416572737j)		(64.95556293838182-3.2952854416572737j)		
(10768500000+0j)		(52.6462981483909-27.699022466509085j)		(52.6462981483909-27.699022466509085j)		(52.6462981483909-27.699022466509085j)		(52.6462981483909-27.699022466509085j)		
(10818400000+0j)		(43.72743571886364-1.486337911000909j)		(43.72743571886364-1.486337911000909j)		(43.72743571886364-1.486337911000909j)		(43.72743571886364-1.486337911000909j)		
(10868300000+0j)		(39.408138275154556+17.5409590981j)		(39.408138275154556+17.5409590981j)		(39.408138275154556+17.5409590981j)		(39.408138275154556+17.5409590981j)		
(10918200000+0j)		(55.615967490454544+3.600990707223637j)		(55.615967490454544+3.600990707223637j)		(55.615967490454544+3.600990707223637j)		(55.615967490454544+3.600990707223637j)		
(10968100000+0j)		(54.9374153831-16.265941446499994j)		(54.9374153831-16.265941446499994j)		(54.9374153831-16.265941446499994j)		(54.9374153831-16.265941446499994j)		
(11018000000+0j)		(50.108288851636374-0.8016583323480001j)		(50.108288851636374-0.8016583323480001j)		(50.108288851636374-0.8016583323480001j)		(50.108288851636374-0.8016583323480001j)		
(11067900000+0j)		(43.75324318627272+9.28386185386091j)		(43.75324318627272+9.28386185386091j)		(43.75324318627272+9.28386185386091j)		(43.75324318627272+9.28386185386091j)		
(11117800000+0j)		(43.73833257501818-0.3542368113993637j)		(43.73833257501818-0.3542368113993637j)		(43.73833257501818-0.3542368113993637j)		(43.73833257501818-0.3542368113993637j)		
(11167700000+0j)		(51.04570735585455-7.809656056490001j)		(51.04570735585455-7.809656056490001j)		(51.04570735585455-7.809656056490001j)		(51.04570735585455-7.809656056490001j)		
(11217600000+0j)		(58.91587621512728+0.773893269626j)		(58.91587621512728+0.773893269626j)		(58.91587621512728+0.773893269626j)		(58.91587621512728+0.773893269626j)		
(11267500000+0j)		(52.66695230657273+4.284057920629092j)		(52.66695230657273+4.284057920629092j)		(52.66695230657273+4.284057920629092j)		(52.66695230657273+4.284057920629092j)		
(11317400000+0j)		(42.127014506936355-4.896826093846363j)		(42.127014506936355-4.896826093846363j)		(42.127014506936355-4.896826093846363j)		(42.127014506936355-4.896826093846363j)		
(11367300000+0j)		(43.79277107930001-3.8385519547909097j)		(43.79277107930001-3.8385519547909097j)		(43.79277107930001-3.8385519547909097j)		(43.79277107930001-3.8385519547909097j)		
(11417200000+0j)		(59.59195119685453+11.131197235781821j)		(59.59195119685453+11.131197235781821j)		(59.59195119685453+11.131197235781821j)		(59.59195119685453+11.131197235781821j)		
(11467100000+0j)		(63.47251233187273+8.26980894262091j)		(63.47251233187273+8.26980894262091j)		(63.47251233187273+8.26980894262091j)		(63.47251233187273+8.26980894262091j)		
(11517000000+0j)		(42.12035023085455-8.309337355873636j)		(42.12035023085455-8.309337355873636j)		(42.12035023085455-8.309337355873636j)		(42.12035023085455-8.309337355873636j)		
(11566900000+0j)		(36.801481420354555-4.395118973471817j)		(36.801481420354555-4.395118973471817j)		(36.801481420354555-4.395118973471817j)		(36.801481420354555-4.395118973471817j)		
(11616800000+0j)		(49.279416864590914+11.35703997178182j)		(49.279416864590914+11.35703997178182j)		(49.279416864590914+11.35703997178182j)		(49.279416864590914+11.35703997178182j)		
(11666700000+0j)		(67.44246812300001+16.626590728790905j)		(67.44246812300001+16.626590728790905j)		(67.44246812300001+16.626590728790905j)		(67.44246812300001+16.626590728790905j)		
(11716600000+0j)		(50.81870443172727-14.84839196640909j)		(50.81870443172727-14.84839196640909j)		(50.81870443172727-14.84839196640909j)		(50.81870443172727-14.84839196640909j)		
(11766500000+0j)		(33.53841989687272-10.506198969745457j)		(33.53841989687272-10.506198969745457j)		(33.53841989687272-10.506198969745457j)		(33.53841989687272-10.506198969745457j)		
(11816400000+0j)		(44.50499343876365+12.022304101409093j)		(44.50499343876365+12.022304101409093j)		(44.50499343876365+12.022304101409093j)		(44.50499343876365+12.022304101409093j)		
(11866300000+0j)		(66.65979558771816+22.39493248675455j)		(66.65979558771816+22.39493248675455j)		(66.65979558771816+22.39493248675455j)		(66.65979558771816+22.39493248675455j)		
(11916200000+0j)		(59.7789701982-10.969610300936365j)		(59.7789701982-10.969610300936365j)		(59.7789701982-10.969610300936365j)		(59.7789701982-10.969610300936365j)		
(11966100000+0j)		(35.67585580996363-14.643619710736367j)		(35.67585580996363-14.643619710736367j)		(35.67585580996363-14.643619710736367j)		(35.67585580996363-14.643619710736367j)		
(12016000000+0j)		(37.81954747977271+6.886723605072726j)		(37.81954747977271+6.886723605072726j)		(37.81954747977271+6.886723605072726j)		(37.81954747977271+6.886723605072726j)		
(12065900000+0j)		(56.216851667927266+24.363286278490907j)		(56.216851667927266+24.363286278490907j)		(56.216851667927266+24.363286278490907j)		(56.216851667927266+24.363286278490907j)		
(12115800000+0j)		(64.1210070523091-7.270228082479999j)		(64.1210070523091-7.270228082479999j)		(64.1210070523091-7.270228082479999j)		(64.1210070523091-7.270228082479999j)		
(12165700000+0j)		(38.0013628873-15.669474688454546j)		(38.0013628873-15.669474688454546j)		(38.0013628873-15.669474688454546j)		(38.0013628873-15.669474688454546j)		
(12215600000+0j)		(38.35830376366363+1.0888402570381817j)		(38.35830376366363+1.0888402570381817j)		(38.35830376366363+1.0888402570381817j)		(38.35830376366363+1.0888402570381817j)		
(12265500000+0j)		(53.73016808251818+18.45435940136364j)		(53.73016808251818+18.45435940136364j)		(53.73016808251818+18.45435940136364j)		(53.73016808251818+18.45435940136364j)		
(12315400000+0j)		(65.87808574330907-0.8530860651625455j)		(65.87808574330907-0.8530860651625455j)		(65.87808574330907-0.8530860651625455j)		(65.87808574330907-0.8530860651625455j)		
(12365300000+0j)		(44.81435983833638-14.094445055209093j)		(44.81435983833638-14.094445055209093j)		(44.81435983833638-14.094445055209093j)		(44.81435983833638-14.094445055209093j)		
(12415200000+0j)		(39.54268230089999-0.5090141892433636j)		(39.54268230089999-0.5090141892433636j)		(39.54268230089999-0.5090141892433636j)		(39.54268230089999-0.5090141892433636j)		
(12465100000+0j)		(52.06103272871817+14.397497350490909j)		(52.06103272871817+14.397497350490909j)		(52.06103272871817+14.397497350490909j)		(52.06103272871817+14.397497350490909j)		
(12515000000+0j)		(60.294158935554535+4.850051359698182j)		(60.294158935554535+4.850051359698182j)		(60.294158935554535+4.850051359698182j)		(60.294158935554535+4.850051359698182j)		
(12564900000+0j)		(46.27283165669092-11.160036867272725j)		(46.27283165669092-11.160036867272725j)		(46.27283165669092-11.160036867272725j)		(46.27283165669092-11.160036867272725j)		
(12614800000+0j)		(39.361757798645456-1.8829962882109093j)		(39.361757798645456-1.8829962882109093j)		(39.361757798645456-1.8829962882109093j)		(39.361757798645456-1.8829962882109093j)		
(12664700000+0j)		(50.24032939565455+10.318102143018184j)		(50.24032939565455+10.318102143018184j)		(50.24032939565455+10.318102143018184j)		(50.24032939565455+10.318102143018184j)		
(12714600000+0j)		(62.33309312301817+2.4741843180209084j)		(62.33309312301817+2.4741843180209084j)		(62.33309312301817+2.4741843180209084j)		(62.33309312301817+2.4741843180209084j)		
(12764500000+0j)		(46.45395313606364-11.957005847581815j)		(46.45395313606364-11.957005847581815j)		(46.45395313606364-11.957005847581815j)		(46.45395313606364-11.957005847581815j)		
(12814400000+0j)		(39.54640752618183-1.8809983730336362j)		(39.54640752618183-1.8809983730336362j)		(39.54640752618183-1.8809983730336362j)		(39.54640752618183-1.8809983730336362j)		
(12864300000+0j)		(53.11410106313635+12.800818790090908j)		(53.11410106313635+12.800818790090908j)		(53.11410106313635+12.800818790090908j)		(53.11410106313635+12.800818790090908j)		
(12914200000+0j)		(65.05494551222726+3.1259427070654553j)		(65.05494551222726+3.1259427070654553j)		(65.05494551222726+3.1259427070654553j)		(65.05494551222726+3.1259427070654553j)		
(12964100000+0j)		(47.61985917525455-11.605791352036364j)		(47.61985917525455-11.605791352036364j)		(47.61985917525455-11.605791352036364j)		(47.61985917525455-11.605791352036364j)		
(13014000000+0j)		(37.55109995060909-0.6998831033703639j)		(37.55109995060909-0.6998831033703639j)		(37.55109995060909-0.6998831033703639j)		(37.55109995060909-0.6998831033703639j)		
(13063900000+0j)		(47.18010850385455+13.613810799372727j)		(47.18010850385455+13.613810799372727j)		(47.18010850385455+13.613810799372727j)		(47.18010850385455+13.613810799372727j)		
(13113800000+0j)		(66.7735158746727+4.475207025352728j)		(66.7735158746727+4.475207025352728j)		(66.7735158746727+4.475207025352728j)		(66.7735158746727+4.475207025352728j)		
(13163700000+0j)		(48.827859705109084-13.393548618690907j)		(48.827859705109084-13.393548618690907j)		(48.827859705109084-13.393548618690907j)		(48.827859705109084-13.393548618690907j)		
(13213600000+0j)		(36.18666215377273-4.898744626482728j)		(36.18666215377273-4.898744626482728j)		(36.18666215377273-4.898744626482728j)		(36.18666215377273-4.898744626482728j)		
(13263500000+0j)		(44.98105725375454+11.121277462318185j)		(44.98105725375454+11.121277462318185j)		(44.98105725375454+11.121277462318185j)		(44.98105725375454+11.121277462318185j)		
(13313400000+0j)		(67.02405131947272+8.323001341387272j)		(67.02405131947272+8.323001341387272j)		(67.02405131947272+8.323001341387272j)		(67.02405131947272+8.323001341387272j)		
(13363300000+0j)		(56.91998499089091-14.06383314995455j)		(56.91998499089091-14.06383314995455j)		(56.91998499089091-14.06383314995455j)		(56.91998499089091-14.06383314995455j)		
(13413200000+0j)		(38.57785658400909-6.277214136993637j)		(38.57785658400909-6.277214136993637j)		(38.57785658400909-6.277214136993637j)		(38.57785658400909-6.277214136993637j)		
(13463100000+0j)		(42.12340857763637+9.039710304952726j)		(42.12340857763637+9.039710304952726j)		(42.12340857763637+9.039710304952726j)		(42.12340857763637+9.039710304952726j)		
(13513000000+0j)		(59.802007848600006+13.639337799772727j)		(59.802007848600006+13.639337799772727j)		(59.802007848600006+13.639337799772727j)		(59.802007848600006+13.639337799772727j)		
(13562900000+0j)		(58.77289477266363-8.669511968439089j)		(58.77289477266363-8.669511968439089j)		(58.77289477266363-8.669511968439089j)		(58.77289477266363-8.669511968439089j)		
(13612800000+0j)		(40.2813061801-6.664750576018184j)		(40.2813061801-6.664750576018184j)		(40.2813061801-6.664750576018184j)		(40.2813061801-6.664750576018184j)		
(13662700000+0j)		(41.34815528176364+3.31671675768909j)		(41.34815528176364+3.31671675768909j)		(41.34815528176364+3.31671675768909j)		(41.34815528176364+3.31671675768909j)		
(13712600000+0j)		(56.7244415283+7.945348219441817j)		(56.7244415283+7.945348219441817j)		(56.7244415283+7.945348219441817j)		(56.7244415283+7.945348219441817j)		
(13762500000+0j)		(55.557387958890914-4.301674279297273j)		(55.557387958890914-4.301674279297273j)		(55.557387958890914-4.301674279297273j)		(55.557387958890914-4.301674279297273j)		
(13812400000+0j)		(45.65829571808181-5.427787867459999j)		(45.65829571808181-5.427787867459999j)		(45.65829571808181-5.427787867459999j)		(45.65829571808181-5.427787867459999j)		
(13862300000+0j)		(47.53867444125453+0.7245913852346363j)		(47.53867444125453+0.7245913852346363j)		(47.53867444125453+0.7245913852346363j)		(47.53867444125453+0.7245913852346363j)		
(13912200000+0j)		(55.23222108318182+1.696666923436364j)		(55.23222108318182+1.696666923436364j)		(55.23222108318182+1.696666923436364j)		(55.23222108318182+1.696666923436364j)		
(13962100000+0j)		(50.50677837026362-0.41141181371418184j)		(50.50677837026362-0.41141181371418184j)		(50.50677837026362-0.41141181371418184j)		(50.50677837026362-0.41141181371418184j)		
(14012000000+0j)		(45.89044328172728+3.7116821028963627j)		(45.89044328172728+3.7116821028963627j)		(45.89044328172728+3.7116821028963627j)		(45.89044328172728+3.7116821028963627j)		
(14061900000+0j)		(53.86588287354545+1.7215087738890902j)		(53.86588287354545+1.7215087738890902j)		(53.86588287354545+1.7215087738890902j)		(53.86588287354545+1.7215087738890902j)		
(14111800000+0j)		(54.34326657383637-4.894595579670001j)		(54.34326657383637-4.894595579670001j)		(54.34326657383637-4.894595579670001j)		(54.34326657383637-4.894595579670001j)		
(14161700000+0j)		(43.447063792854564-2.776202830399091j)		(43.447063792854564-2.776202830399091j)		(43.447063792854564-2.776202830399091j)		(43.447063792854564-2.776202830399091j)		
(14211600000+0j)		(40.36247738923635+6.643766143105454j)		(40.36247738923635+6.643766143105454j)		(40.36247738923635+6.643766143105454j)		(40.36247738923635+6.643766143105454j)		
(14261500000+0j)		(56.974617004390915+6.221005092965456j)		(56.974617004390915+6.221005092965456j)		(56.974617004390915+6.221005092965456j)		(56.974617004390915+6.221005092965456j)		
(14311400000+0j)		(63.308480349454534-15.44046514688182j)		(63.308480349454534-15.44046514688182j)		(63.308480349454534-15.44046514688182j)		(63.308480349454534-15.44046514688182j)		
(14361300000+0j)		(40.166512922790915-9.372218565509094j)		(40.166512922790915-9.372218565509094j)		(40.166512922790915-9.372218565509094j)		(40.166512922790915-9.372218565509094j)		
(14411200000+0j)		(36.73105586655454+8.713827913456365j)		(36.73105586655454+8.713827913456365j)		(36.73105586655454+8.713827913456365j)		(36.73105586655454+8.713827913456365j)		
(14461100000+0j)		(58.48745068634546+17.39325696773637j)		(58.48745068634546+17.39325696773637j)		(58.48745068634546+17.39325696773637j)		(58.48745068634546+17.39325696773637j)		
(14511000000+0j)		(75.3670390735909-18.640558936363636j)		(75.3670390735909-18.640558936363636j)		(75.3670390735909-18.640558936363636j)		(75.3670390735909-18.640558936363636j)		
(14560900000+0j)		(40.50839996338182-13.040844743909089j)		(40.50839996338182-13.040844743909089j)		(40.50839996338182-13.040844743909089j)		(40.50839996338182-13.040844743909089j)		
(14610800000+0j)		(29.676324150809087+8.07472116297j)		(29.676324150809087+8.07472116297j)		(29.676324150809087+8.07472116297j)		(29.676324150809087+8.07472116297j)		
(14660700000+0j)		(50.826505487636354+20.31706567246364j)		(50.826505487636354+20.31706567246364j)		(50.826505487636354+20.31706567246364j)		(50.826505487636354+20.31706567246364j)		
(14710600000+0j)		(78.6082097833727-15.72031471948182j)		(78.6082097833727-15.72031471948182j)		(78.6082097833727-15.72031471948182j)		(78.6082097833727-15.72031471948182j)		
(14760500000+0j)		(42.50985960527274-19.651006178463636j)		(42.50985960527274-19.651006178463636j)		(42.50985960527274-19.651006178463636j)		(42.50985960527274-19.651006178463636j)		
(14810400000+0j)		(27.98103141786363+3.6588798869709103j)		(27.98103141786363+3.6588798869709103j)		(27.98103141786363+3.6588798869709103j)		(27.98103141786363+3.6588798869709103j)		
(14860300000+0j)		(47.075191844590904+20.03769978612727j)		(47.075191844590904+20.03769978612727j)		(47.075191844590904+20.03769978612727j)		(47.075191844590904+20.03769978612727j)		
(14910200000+0j)		(90.92644916880907-16.76145328176364j)		(90.92644916880907-16.76145328176364j)		(90.92644916880907-16.76145328176364j)		(90.92644916880907-16.76145328176364j)		
(14960100000+0j)		(47.72780401057273-21.351923682454547j)		(47.72780401057273-21.351923682454547j)		(47.72780401057273-21.351923682454547j)		(47.72780401057273-21.351923682454547j)		
(15010000000+0j)		(29.987546574+4.852288549595456j)		(29.987546574+4.852288549595456j)		(29.987546574+4.852288549595456j)		(29.987546574+4.852288549595456j)		
(15059900000+0j)		(43.93143428454546+20.35579403964546j)		(43.93143428454546+20.35579403964546j)		(43.93143428454546+20.35579403964546j)		(43.93143428454546+20.35579403964546j)		
(15109800000+0j)		(80.7867494062727-7.492297952827272j)		(80.7867494062727-7.492297952827272j)		(80.7867494062727-7.492297952827272j)		(80.7867494062727-7.492297952827272j)		
(15159700000+0j)		(49.351747686190905-18.877244429163632j)		(49.351747686190905-18.877244429163632j)		(49.351747686190905-18.877244429163632j)		(49.351747686190905-18.877244429163632j)		
(15209600000+0j)		(29.63558595829091+5.136294104839091j)		(29.63558595829091+5.136294104839091j)		(29.63558595829091+5.136294104839091j)		(29.63558595829091+5.136294104839091j)		
(15259500000+0j)		(42.1723067544091+14.915367126481817j)		(42.1723067544091+14.915367126481817j)		(42.1723067544091+14.915367126481817j)		(42.1723067544091+14.915367126481817j)		
(15309400000+0j)		(74.28337513313636-14.366083231800001j)		(74.28337513313636-14.366083231800001j)		(74.28337513313636-14.366083231800001j)		(74.28337513313636-14.366083231800001j)		
(15359300000+0j)		(51.40895600755454-19.704141096654546j)		(51.40895600755454-19.704141096654546j)		(51.40895600755454-19.704141096654546j)		(51.40895600755454-19.704141096654546j)		
(15409200000+0j)		(34.07883071896363+4.693158193068183j)		(34.07883071896363+4.693158193068183j)		(34.07883071896363+4.693158193068183j)		(34.07883071896363+4.693158193068183j)		
(15459100000+0j)		(45.46664706146363+16.93876283819091j)		(45.46664706146363+16.93876283819091j)		(45.46664706146363+16.93876283819091j)		(45.46664706146363+16.93876283819091j)		
(15509000000+0j)		(69.55650260228184-16.208753932581818j)		(69.55650260228184-16.208753932581818j)		(69.55650260228184-16.208753932581818j)		(69.55650260228184-16.208753932581818j)		
(15558900000+0j)		(51.686403447900005-15.725374481890906j)		(51.686403447900005-15.725374481890906j)		(51.686403447900005-15.725374481890906j)		(51.686403447900005-15.725374481890906j)		
(15608800000+0j)		(34.33412517204546+9.369567350911817j)		(34.33412517204546+9.369567350911817j)		(34.33412517204546+9.369567350911817j)		(34.33412517204546+9.369567350911817j)		
(15658700000+0j)		(43.3682261380091+15.835560625245458j)		(43.3682261380091+15.835560625245458j)		(43.3682261380091+15.835560625245458j)		(43.3682261380091+15.835560625245458j)		
(15708600000+0j)		(62.61684521761818-16.41165403884545j)		(62.61684521761818-16.41165403884545j)		(62.61684521761818-16.41165403884545j)		(62.61684521761818-16.41165403884545j)		
(15758500000+0j)		(48.12157786978182-16.380584023227268j)		(48.12157786978182-16.380584023227268j)		(48.12157786978182-16.380584023227268j)		(48.12157786978182-16.380584023227268j)		
(15808400000+0j)		(37.37861459903637+9.182001980871819j)		(37.37861459903637+9.182001980871819j)		(37.37861459903637+9.182001980871819j)		(37.37861459903637+9.182001980871819j)		
(15858300000+0j)		(45.0284566012091+14.793786308972726j)		(45.0284566012091+14.793786308972726j)		(45.0284566012091+14.793786308972726j)		(45.0284566012091+14.793786308972726j)		
(15908200000+0j)		(61.27931941642727-21.502126000127266j)		(61.27931941642727-21.502126000127266j)		(61.27931941642727-21.502126000127266j)		(61.27931941642727-21.502126000127266j)		
